
2025/10/07T23:07:14z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,58,1016.08,4.59,26248,0,1061,3.48,4.00,4.48,3.48,4.00,4.48,17,17,826.81,222.16,11.93,0.66,0.66,0.48,2.81,2.97,3.16,2.81,2.97,3.16,12,12,708.41,197.81,12.79,0.69,0.24,0.00,127.73
2025/10/07T23:09:14z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,57,1016.02,4.59,26248,0,1181,3.21,3.72,4.05,3.21,3.72,4.05,16,16,797.59,210.50,13.48,0.88,0.22,0.22,2.80,3.27,3.27,2.80,3.27,3.27,14,14,661.39,181.75,11.93,0.68,0.00,0.00,127.60
2025/10/07T23:10:56z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,58,1016.05,nan,26336,0,101,2.54,3.20,3.52,2.54,3.20,3.52,13,13,688.37,185.98,14.57,1.35,0.48,0.00,2.93,3.26,3.26,2.93,3.26,3.26,14,14,662.57,186.36,12.55,0.17,0.00,0.00,nan
2025/10/07T23:12:56z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,58,1016.16,4.59,26248,0,221,3.19,3.88,3.98,3.19,3.88,3.98,16,16,758.34,201.20,17.17,0.92,0.10,0.00,2.91,3.51,3.79,2.91,3.51,3.79,15,15,759.26,210.33,13.18,1.35,0.60,0.00,128.83
2025/10/07T23:14:56z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,57,1016.12,4.59,26248,0,341,3.56,3.91,4.23,3.56,3.91,4.23,16,16,821.47,219.75,12.60,0.81,0.32,0.23,2.76,3.31,3.31,2.76,3.31,3.31,14,14,666.86,187.53,15.08,0.75,0.00,0.00,128.38
2025/10/07T23:16:56z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,58,1016.10,4.59,26248,0,461,2.75,3.25,3.62,2.75,3.25,3.62,14,14,701.25,190.98,15.38,1.39,0.43,0.25,3.25,3.88,4.00,3.25,3.88,4.00,16,16,731.59,206.03,16.46,1.41,0.20,0.00,127.94
2025/10/07T23:18:56z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,57,1016.10,4.59,26248,0,581,3.32,3.83,4.36,3.32,3.83,4.36,16,16,781.73,216.02,12.71,0.93,0.71,0.19,2.71,3.47,3.59,2.71,3.47,3.59,14,14,723.10,197.67,15.74,0.81,0.17,0.17,127.79
2025/10/07T23:20:56z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,57,1016.06,4.59,26248,0,701,4.02,4.76,4.79,4.02,4.76,4.79,20,20,945.62,257.21,10.05,0.91,0.17,0.00,3.35,3.67,3.86,3.35,3.67,3.86,15,15,739.32,212.81,14.81,0.19,0.19,0.19,127.17
2025/10/07T23:22:56z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,57,1016.06,4.59,26248,0,821,3.10,3.62,3.81,3.10,3.62,3.81,15,15,717.10,201.84,11.59,0.64,0.43,0.19,3.19,3.69,3.69,3.19,3.69,3.69,15,15,684.26,198.02,15.50,0.36,0.00,0.00,127.65
2025/10/07T23:24:56z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,57,1016.08,4.59,26248,0,941,2.98,3.30,3.80,2.98,3.30,3.80,14,14,728.20,199.43,12.46,1.21,0.66,0.27,3.10,3.47,3.71,3.10,3.47,3.71,14,14,720.05,196.92,14.75,0.68,0.24,0.00,127.69
2025/10/07T23:26:56z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,57,1016.00,4.59,26248,0,1061,2.80,3.17,3.22,2.80,3.17,3.22,13,13,683.95,184.98,12.81,0.61,0.00,0.00,2.62,3.07,3.24,2.62,3.07,3.24,13,13,679.66,192.14,10.28,0.83,0.21,0.00,127.44
2025/10/07T23:28:56z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,85,41,58,1016.06,4.59,26248,0,1181,3.38,3.85,3.92,3.38,3.85,3.92,16,16,836.60,224.25,9.23,0.45,0.20,0.00,2.98,3.43,3.43,2.98,3.43,3.43,14,14,683.09,188.93,14.02,1.05,0.00,0.00,126.57
2025/10/07T23:30:37z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,58,1016.12,nan,26336,0,100,2.67,3.28,3.28,2.67,3.28,3.28,14,14,655.43,177.07,8.17,1.35,0.00,0.00,3.07,3.60,3.88,3.07,3.60,3.88,15,15,681.71,189.71,16.19,1.12,0.52,0.00,nan
2025/10/07T23:32:37z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,57,1016.13,4.59,26248,0,220,2.50,3.05,3.05,2.50,3.05,3.05,13,13,653.00,180.70,11.27,0.50,0.00,0.00,2.81,3.23,3.40,2.81,3.23,3.40,13,13,679.11,187.40,13.40,0.70,0.00,0.00,127.29
2025/10/07T23:34:37z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,57,1016.07,4.59,26248,0,340,2.84,3.23,3.40,2.84,3.23,3.40,13,13,692.89,180.93,10.32,0.89,0.18,0.18,2.61,3.07,3.24,2.61,3.07,3.24,13,13,647.03,177.58,14.80,0.49,0.22,0.22,126.97
2025/10/07T23:36:37z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,84,41,57,1016.06,4.59,26248,0,460,3.34,3.79,3.95,3.34,3.79,3.95,16,16,759.00,209.16,13.09,0.50,0.25,0.25,2.75,3.20,3.20,2.75,3.20,3.20,13,13,654.66,181.93,12.31,0.54,0.00,0.00,126.79
2025/10/07T23:38:37z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,85,41,58,1016.08,4.59,26248,0,580,2.64,2.98,2.98,2.64,2.98,2.98,12,12,617.75,174.46,9.22,0.39,0.00,0.00,2.89,3.54,3.54,2.89,3.54,3.54,15,15,704.05,194.04,13.88,0.00,0.00,0.00,126.45
2025/10/07T23:40:37z,48:55:19:e8:2a:a0,7.04,3.0+OPENLOG+62534 MB+RV3028+BME68X+KX122+PMSX003-A+PMSX003-B,85,41,58,1016.10,4.59,26248,0,700,2.47,3.17,3.42,2.47,3.17,3.42,13,13,636.15,174.47,13.92,0.97,0.25,0.25,2.12,2.46,2.46,2.12,2.46,2.46,10,10,634.07,172.61,8.93,0.00,0.00,0.00,126.29
